,ctime,title,brief,content
35,2021-01-21 06:46:27,批签发量持续增加 疫苗行业高景气度料延续,【批签发量持续增加 疫苗行业高景气度料延续】财联社1月21日讯，全球肆虐的新冠肺炎疫情正在改写疫苗市场格局，随着民众疫苗接种意识的提高，市场需求不断释放，疫苗行业延续高景气。东吴证券指出，2020年，国内疫苗产品批签发共6.3亿支，相比近6年平均批签发5.7亿支显著提升。1月20日，多位受访的疫苗业界人士告诉记者，随着各方对疫苗接种意义的认知提高，对自身健康投入的加大，疫苗创新产品逐渐上市，研发能力强、产品储备丰富的疫苗公司价值将被重估。 (中证报),【批签发量持续增加 疫苗行业高景气度料延续】财联社1月21日讯，全球肆虐的新冠肺炎疫情正在改写疫苗市场格局，随着民众疫苗接种意识的提高，市场需求不断释放，疫苗行业延续高景气。东吴证券指出，2020年，国内疫苗产品批签发共6.3亿支，相比近6年平均批签发5.7亿支显著提升。1月20日，多位受访的疫苗业界人士告诉记者，随着各方对疫苗接种意义的认知提高，对自身健康投入的加大，疫苗创新产品逐渐上市，研发能力强、产品储备丰富的疫苗公司价值将被重估。 (中证报)
36,2021-01-21 06:39:25,吉林松原经济技术开发区新农小区7号楼确定为中风险区,【吉林松原经济技术开发区新农小区7号楼确定为中风险区】财联社1月21日讯，根据国务院应对新冠肺炎疫情联防联控机制关于科学划分、精准防控等工作要求，自2021年1月21日0时起，将松原经济技术开发区新农小区7号楼确定为中风险区。,【吉林松原经济技术开发区新农小区7号楼确定为中风险区】财联社1月21日讯，根据国务院应对新冠肺炎疫情联防联控机制关于科学划分、精准防控等工作要求，自2021年1月21日0时起，将松原经济技术开发区新农小区7号楼确定为中风险区。
37,2021-01-21 06:28:48,主权基金“巨无霸”盯上中国资产,【主权基金“巨无霸”盯上中国资产】财联社1月21日讯，挪威政府全球养老金资产管理规模达10780亿美元，为全球规模最大的主权基金。记者获悉，该基金日前发出“英雄帖”，寻觅中国操盘手。该基金运营机构—挪威央行投资管理公司日前在接受采访时表示，目前对候选管理人的投资风格并无特别偏好，但管理人需要重视投资公司的环境、社会、治理等问题。除此之外，记者还了解到，加拿大养老金等海外长线投资者近期也在纷纷调研，网罗优秀的中国投资选手。 (中证报),【主权基金“巨无霸”盯上中国资产】财联社1月21日讯，挪威政府全球养老金资产管理规模达10780亿美元，为全球规模最大的主权基金。记者获悉，该基金日前发出“英雄帖”，寻觅中国操盘手。该基金运营机构—挪威央行投资管理公司日前在接受采访时表示，目前对候选管理人的投资风格并无特别偏好，但管理人需要重视投资公司的环境、社会、治理等问题。除此之外，记者还了解到，加拿大养老金等海外长线投资者近期也在纷纷调研，网罗优秀的中国投资选手。 (中证报)
38,2021-01-21 06:24:20,瞄准三大关键词 多地“十四五”路线图明晰,【瞄准三大关键词 多地“十四五”路线图明晰】财联社1月21日讯，记者梳理发现，在陆续召开的地方两会及多地关于第十四个五年规划和二〇三五年远景目标的建议中，科技创新、新基建和发展现代产业体系成为热词。分析人士表示，围绕高质量发展主线，各地在科技创新、新基建、发展现代产业体系等方面加大布局力度，为“十四五”规划开好局奠定基础。 (中证报),【瞄准三大关键词 多地“十四五”路线图明晰】财联社1月21日讯，记者梳理发现，在陆续召开的地方两会及多地关于第十四个五年规划和二〇三五年远景目标的建议中，科技创新、新基建和发展现代产业体系成为热词。分析人士表示，围绕高质量发展主线，各地在科技创新、新基建、发展现代产业体系等方面加大布局力度，为“十四五”规划开好局奠定基础。 (中证报)
39,2021-01-21 06:23:40,逾400亿“红包雨”来了 公募基金霸气“炫富”,【逾400亿“红包雨”来了 公募基金霸气“炫富”】财联社1月21日讯，数据显示，截至1月20日，2021年以来共有430只基金（不同份额分开统计）实施分红，分红总规模为441.31亿元，较2020年同期的分红规模176.03亿元增长150.7%。具体看，2021年以来的基金分红中，权益类基金是绝对的主力军，其中有194只混合型基金分红349.72亿元，29只股票型基金分红56.37亿元，两类基金分红规模合计为406.09亿元，占比达到92.02%。 (中证报),【逾400亿“红包雨”来了 公募基金霸气“炫富”】财联社1月21日讯，数据显示，截至1月20日，2021年以来共有430只基金（不同份额分开统计）实施分红，分红总规模为441.31亿元，较2020年同期的分红规模176.03亿元增长150.7%。具体看，2021年以来的基金分红中，权益类基金是绝对的主力军，其中有194只混合型基金分红349.72亿元，29只股票型基金分红56.37亿元，两类基金分红规模合计为406.09亿元，占比达到92.02%。 (中证报)
40,2021-01-21 06:19:26,拜登签署一系列行政令 包括重新加入巴黎气候协定和世卫组织,【拜登签署一系列行政令 包括重新加入巴黎气候协定和世卫组织】财联社1月21日讯，拜登在就任总统的第一天签署17项行政命令，这些行政命令围绕解决“新冠危机、经济危机、气候危机和种族平等危机”等问题展开，包括重新加入巴黎气候协定和世卫组织。 (环球网),【拜登签署一系列行政令 包括重新加入巴黎气候协定和世卫组织】财联社1月21日讯，拜登在就任总统的第一天签署17项行政命令，这些行政命令围绕解决“新冠危机、经济危机、气候危机和种族平等危机”等问题展开，包括重新加入巴黎气候协定和世卫组织。 (环球网)
41,2021-01-21 06:00:43,,财联社1月21日讯，富士斯巴鲁汽车2月份将减产3万部，以应对芯片供应短缺问题。（日本朝日新闻）,财联社1月21日讯，富士斯巴鲁汽车2月份将减产3万部，以应对芯片供应短缺问题。（日本朝日新闻）
42,2021-01-21 05:59:40,美国新冠肺炎确诊病例超过2438万例,【美国新冠肺炎确诊病例超过2438万例】财联社1月21日讯，根据美国约翰斯·霍普金斯大学（Johns Hopkins University）于美国东部时间1月20日16时22分（北京时间21日5时22分）统计的数据显示，美国新冠肺炎确诊病例已超过2438万例，达到24382311例。死亡病例超过40.4万例，达到404898例。,【美国新冠肺炎确诊病例超过2438万例】财联社1月21日讯，根据美国约翰斯·霍普金斯大学（Johns Hopkins University）于美国东部时间1月20日16时22分（北京时间21日5时22分）统计的数据显示，美国新冠肺炎确诊病例已超过2438万例，达到24382311例。死亡病例超过40.4万例，达到404898例。
43,2021-01-21 05:58:50,俄外交部：希望延长《新削减战略武器条约》,【俄外交部：希望延长《新削减战略武器条约》】财联社1月21日讯，当地时间1月20日晚，俄罗斯外交部在其网站发表声明表示，俄方建议美俄两国延长《新削减战略武器条约》，条约期限为五年。声明发表于美国新任总统拜登宣誓就职以后，声明中指出此前特朗普政府并没有续约的意愿，但是俄方愿意继续与美国新政府保持公平互惠的合作，《新削减战略武器条约》的续期对于全世界各国都拥有重要意义。《新削减战略武器条约》是美俄两国间唯一军控条约，该条约将于2021年2月5日到期，但条约有效期可在两国协商后至多延长5年。,【俄外交部：希望延长《新削减战略武器条约》】财联社1月21日讯，当地时间1月20日晚，俄罗斯外交部在其网站发表声明表示，俄方建议美俄两国延长《新削减战略武器条约》，条约期限为五年。声明发表于美国新任总统拜登宣誓就职以后，声明中指出此前特朗普政府并没有续约的意愿，但是俄方愿意继续与美国新政府保持公平互惠的合作，《新削减战略武器条约》的续期对于全世界各国都拥有重要意义。《新削减战略武器条约》是美俄两国间唯一军控条约，该条约将于2021年2月5日到期，但条约有效期可在两国协商后至多延长5年。
44,2021-01-21 05:57:16,世卫组织：60个国家和地区已出现英国发现的变异新冠病毒,【世卫组织：60个国家和地区已出现英国发现的变异新冠病毒】财联社1月21日讯，世卫组织发布的每周流行病学报告指出，60个国家和地区已出现英国发现的变异新冠病毒，23个国家和地区已出现南非发现的变异新冠病毒。上周全球新冠肺炎确诊病例新增超过472万例，较前一周下降6%。死亡病例新增超过9.3万例，较前一周增加9%，创单周最高纪录。,【世卫组织：60个国家和地区已出现英国发现的变异新冠病毒】财联社1月21日讯，世卫组织发布的每周流行病学报告指出，60个国家和地区已出现英国发现的变异新冠病毒，23个国家和地区已出现南非发现的变异新冠病毒。上周全球新冠肺炎确诊病例新增超过472万例，较前一周下降6%。死亡病例新增超过9.3万例，较前一周增加9%，创单周最高纪录。
45,2021-01-21 05:30:45,,财联社1月21日讯，美国至1月15日当周API原油库存增加256.2万桶，预期减少28万桶，前值减少582.1万桶。,财联社1月21日讯，美国至1月15日当周API原油库存增加256.2万桶，预期减少28万桶，前值减少582.1万桶。
